generation,maxEv,aveEv,aveEvNotOne
950,5980,4682.5,5351.29
951,5980,4321.06,5318
952,5980,4197.62,5596.5
953,5980,3894.5,5192.33
954,5980,3868.5,5157.67
955,5980,4480,5513.62
956,5980,4646.56,5718.62
957,5980,4971.19,5681.21
958,5980,3677.06,5348
959,5980,3752.31,5002.75
960,5980,3087.19,5487.56
961,5980,4324.06,5321.69
962,5980,3910.38,5687.36
963,5980,4470.94,5502.46
964,5980,4453.44,5480.92
965,5980,4717.62,5806.08
966,5980,3488.62,5581.2
967,5980,4403.31,5419.23
968,5980,4305.38,5298.69
969,5980,4220.38,5194.08
970,5980,4507.75,5151.57
971,5980,4116.69,5066.46
972,5980,4186.56,5152.46
973,5980,4129.12,5505.17
974,5980,4673.06,5340.5
975,5980,4033.94,5378.25
976,5980,4084.38,5940.45
977,5980,4319.31,5758.75
978,5980,5084.25,5810.43
979,5980,4939.38,5644.86
980,5980,4594.12,5250.29
981,5980,4747.94,5426.07
982,5980,3813.12,5545.91
983,5980,4355.5,5360.38
984,5980,4760.44,5440.36
985,5980,4398.81,5413.69
986,5980,5021.81,5356.53
987,5980,4471.69,5503.38
988,5980,4292.81,5723.42
989,5980,3792.56,5516
990,5980,3552.06,5166.18
991,5980,3489.56,5075.27
992,5980,4730.44,5406.07
993,5980,3205.56,5698
994,5980,3703.38,5924.8
995,5980,4222.06,5629.08
996,5980,4456.94,5485.23
997,5980,3849.5,5598.82
998,5980,3952.88,5749.18
999,5980,4941.12,5646.86
