generation,ev,No.1,No.2,No.3,No.4,No.5,No.6,No.7,No.8,No.9,No.10,No.11,No.12,No.13,No.14,No.15,No.16,No.17,No.18,No.19,No.20
310,5066,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
310,3403,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
310,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
310,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
310,5365,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
310,4625,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
311,3306,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
311,5526,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
311,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1
311,5142,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
311,4833,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
311,5130,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
311,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
311,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
311,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1
311,5130,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
311,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
311,5130,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
311,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
311,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
311,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
311,5130,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
312,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
312,5526,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
312,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
312,3801,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
312,5571,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
312,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
312,4894,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
312,4833,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
312,5297,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
312,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
312,4398,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
312,5168,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0
312,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
312,5526,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
312,4833,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
312,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
313,5168,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0
313,5142,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
313,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
313,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
313,4833,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
313,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1
313,5345,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1
313,5168,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0
313,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
313,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1
313,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
313,5365,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
313,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
313,5168,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0
313,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
313,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
314,5130,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
314,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
314,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
314,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
314,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
314,5136,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
314,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1
314,4997,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
314,5571,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
314,4754,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
314,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
314,5365,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
314,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
314,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
314,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
314,5365,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
315,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
315,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
315,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1
315,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
315,4997,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
315,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
315,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1
315,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1
315,4046,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
315,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
315,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1
315,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
315,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
315,5365,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
315,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
315,4997,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
316,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
316,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1
316,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
316,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
316,5571,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
316,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
316,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
316,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1
316,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
316,5590,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1
316,4930,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
316,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
316,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
316,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
316,5365,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
316,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
317,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
317,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
317,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
317,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
317,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
317,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
317,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
317,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1
317,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
317,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
317,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1
317,5526,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
317,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
317,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
317,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
317,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
318,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1
318,5526,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
318,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1
318,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
318,5365,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
318,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1
318,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1
318,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
318,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
318,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
318,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1
318,4833,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
318,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
318,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
318,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
318,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
319,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
319,5168,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0
319,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1
319,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0
319,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1
319,5526,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
319,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
319,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1
319,4997,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
319,5316,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
319,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
319,4856,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
319,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
319,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
319,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
319,5526,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
320,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
320,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
320,4472,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
320,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1
320,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
320,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1
320,4894,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
320,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
320,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
320,4997,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
320,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
320,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
320,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
320,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
320,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
320,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
321,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
321,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
321,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
321,4894,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
321,5365,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
321,5055,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
321,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
321,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
321,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1
321,5055,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
321,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
321,4894,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
321,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
321,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
321,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
321,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
322,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
322,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
322,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
322,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
322,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
322,5091,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
322,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
322,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
322,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
322,5355,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
322,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1
322,4251,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
322,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
322,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
322,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
322,5055,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
323,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
323,5091,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
323,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1
323,5365,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
323,4943,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
323,5365,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
323,4862,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
323,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
323,4288,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
323,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
323,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
323,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
323,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
323,5091,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
323,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
323,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
324,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0
324,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
324,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
324,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
324,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
324,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
324,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
324,4090,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
324,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1
324,4234,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
324,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1
324,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1
324,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
324,4943,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
324,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
324,5091,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
325,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
325,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
325,4943,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
325,5571,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
325,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
325,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1
325,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0
325,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
325,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
325,4833,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
325,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
325,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0
325,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
325,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
325,4943,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
325,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
326,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1
326,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1
326,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
326,5755,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1
326,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
326,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
326,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
326,5571,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
326,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1
326,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
326,5571,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
326,4362,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
326,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
326,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
326,5571,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
326,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
327,4833,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
327,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
327,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1
327,4943,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
327,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
327,4362,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
327,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1
327,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1
327,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
327,4472,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
327,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
327,5554,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1
327,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
327,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
327,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
327,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
328,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1
328,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1
328,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1
328,4659,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
328,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
328,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
328,4603,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1
328,5055,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
328,4833,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
328,4943,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
328,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
328,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
328,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
328,4833,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
328,5329,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
328,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
329,5590,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1
329,4603,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1
329,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
329,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1
329,3669,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
329,5526,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
329,4107,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
329,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1
329,3086,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
329,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1
329,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
329,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0
329,5800,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
329,4603,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1
329,5055,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
329,4943,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
