generation,ev,No.1,No.2,No.3,No.4,No.5,No.6,No.7,No.8,No.9,No.10,No.11,No.12,No.13,No.14,No.15,No.16,No.17,No.18,No.19,No.20
254,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
254,3590,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
254,5706,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1
255,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1
255,5481,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1
255,3841,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
255,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
255,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
255,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1
255,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1
255,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
255,5706,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1
255,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
255,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
255,4076,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
255,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
255,5706,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1
255,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
255,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
256,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
256,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
256,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
256,4191,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
256,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1
256,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1
256,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1
256,3654,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0
256,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
256,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
256,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
256,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
256,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
256,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
256,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
256,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
257,5486,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
257,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
257,3838,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
257,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1
257,4076,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
257,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
257,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
257,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
257,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1
257,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
257,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
257,3654,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0
257,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
257,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
257,3654,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0
257,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
258,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
258,4159,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1
258,3544,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
258,4381,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1
258,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1
258,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
258,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1
258,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1
258,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1
258,5123,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
258,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
258,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
258,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
258,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
258,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
258,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
259,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
259,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1
259,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
259,5545,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1
259,5545,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1
259,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
259,3544,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
259,5545,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1
259,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
259,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1
259,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
259,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
259,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
259,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
259,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
259,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
260,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
260,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
260,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1
260,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1
260,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
260,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
260,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
260,4076,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
260,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
260,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
260,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1
260,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
260,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
260,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
260,5545,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1
260,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
261,5169,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1
261,4253,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0
261,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1
261,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1
261,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
261,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1
261,3900,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
261,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1
261,4928,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1
261,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
261,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1
261,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
261,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
261,4076,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
261,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
261,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
262,4253,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0
262,5303,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1
262,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
262,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
262,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
262,4887,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1
262,4305,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
262,4688,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0
262,4141,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1
262,3755,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0
262,3219,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
262,4558,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
262,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
262,4253,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0
262,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
262,4076,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
263,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0
263,4807,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1
263,3503,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1
263,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
263,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
263,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1
263,3553,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1
263,5314,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1
263,4149,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1
263,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1
263,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1
263,4637,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1
263,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
263,4141,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1
263,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
263,5303,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1
264,5123,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
264,2042,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
264,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
264,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
264,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
264,4107,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1
264,4807,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1
264,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
264,2920,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
264,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
264,4040,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
264,5322,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1
264,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
264,4807,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1
264,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
264,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
265,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0
265,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1
265,5123,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
265,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1
265,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
265,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
265,4246,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0
265,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1
265,3338,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
265,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
265,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
265,5123,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
265,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
265,4807,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1
265,5123,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
265,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
266,4939,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0
266,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1
266,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
266,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
266,5123,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
266,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1
266,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
266,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
266,5123,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
266,5123,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
266,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0
266,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1
266,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
266,5123,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
266,4511,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
266,5123,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
267,4898,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0
267,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
267,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
267,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
267,5123,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
267,5545,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1
267,5310,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
267,3885,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
267,5123,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
267,5123,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
267,5123,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
267,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
267,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
267,5123,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
267,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
267,5123,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
268,4688,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0
268,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1
268,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1
268,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
268,5123,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
268,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
268,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
268,3885,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
268,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0
268,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
268,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0
268,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
268,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
268,3885,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
268,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
268,5123,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
269,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0
269,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
269,4742,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
269,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
269,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0
269,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0
269,2918,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
269,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
269,3885,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
269,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
269,3079,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0
269,4858,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1
269,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
269,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
269,3885,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
269,3885,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
270,4611,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
270,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1
270,5322,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1
270,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1
270,3885,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
270,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
270,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1
270,4558,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
270,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0
270,4993,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
270,4320,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0
270,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
270,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
270,4858,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1
270,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
270,3885,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
271,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
271,5755,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1
271,3885,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
271,5177,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1
271,3885,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
271,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
271,4320,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0
271,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
271,3775,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
271,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1
271,3031,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
271,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0
271,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
271,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
271,3885,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
271,3885,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
272,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
272,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
272,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
272,5353,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
272,4742,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
272,5013,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
272,5545,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1
272,5046,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
272,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
272,4004,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
272,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1
272,5013,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
272,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
272,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
272,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
272,3775,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
273,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
273,5013,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
273,5177,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1
273,5235,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1
273,5177,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1
273,4355,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1
273,5228,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
273,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
273,4578,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1
273,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1
273,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
273,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1
273,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
273,5013,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
273,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
273,5013,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
274,5322,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1
274,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
274,5980,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
