generation,maxEv,aveEv,aveEvNotOne
950,5980,4081.19,4664.07
951,5980,3587.38,4782.83
952,5980,3889.56,5185.75
953,5980,4707.56,5379.93
954,5980,4558,5209
955,5980,3711.31,5397.82
956,5980,3589.5,5220.64
957,5980,4717,5390.71
958,5980,4796.88,5482
959,5980,3917.19,5222.58
960,5980,4316.94,4933.5
961,5980,5159.19,5503.07
962,5980,4798.62,5484
963,5980,4417.19,5436.31
964,5980,5132.12,5132.12
965,5980,4671.25,4982.6
966,5980,3717.56,4956.42
967,5980,3351.31,4874.18
968,5980,3722.75,4581.62
969,5980,3434.88,4995.73
970,5980,4537.12,5185.14
971,5980,3502.69,5094.36
972,5980,4628.75,5289.86
973,5980,3246.06,5193.1
974,5980,3864.94,5621.27
975,5980,3523.25,5636.6
976,5980,3341.19,5939.11
977,5980,4420.38,5893.5
978,5980,5164.5,5902.14
979,5980,4307.75,5301.62
980,5980,4280.12,5706.5
981,5980,4904.56,5605.07
982,5980,3314,5890.78
983,5980,5056.25,5778.43
984,5980,4421.69,5441.85
985,5980,4608.75,5672.08
986,5980,3673.62,5877.2
987,5980,4705.94,5791.69
988,5980,4472.56,5504.46
989,5980,4193.38,5590.83
990,5980,4787.62,5471.43
991,5980,4351,5354.85
992,5980,4394.44,5408.31
993,5980,3652.81,5312.73
994,5980,4249.19,5665.25
995,5980,4864.62,5559.43
996,5980,4048.88,5398.17
997,5980,5174.06,5518.93
998,5980,4846.81,5539.07
999,5980,4418.56,5891.08
