generation,maxEv,aveEv,aveEvNotOne
948,5980,4208.38,5610.83
949,5980,5207.31,5554.4
950,5980,3384.38,5414.4
951,5980,4944,5650.14
952,5980,4081.38,5441.5
953,5980,4159,5545
954,5980,5126.69,5468.4
955,5980,3833.38,5575.36
956,5980,4327.19,5325.54
957,5980,3928,5237
958,5980,3701.81,4935.42
959,5980,3755.69,5462.36
960,5980,5169.75,5908.14
961,5980,3597.25,5755
962,5980,4225,5633
963,5980,4784.69,5468.07
964,5980,4346.19,5348.92
965,5980,3740.56,5440.36
966,5980,4641.06,5303.93
967,5980,4363,5369.62
968,5980,4390.62,5403.62
969,5980,4022.25,4950.23
970,5980,3653.06,4870.42
971,5980,3800,4676.69
972,5980,4162.69,5123.08
973,5980,4849.81,5542.5
974,5980,3167.38,5630.11
975,5980,2403.69,5492.86
976,5980,3914.44,5218.92
977,5980,3797.88,5523.73
978,5980,3104.75,5518.78
979,5980,4747.94,5426.07
980,5980,4836.88,5159.27
981,5980,3317.38,5307.2
982,5980,3961.88,5282.17
983,5980,3116.56,4985.9
984,5980,4369.06,5377.08
985,5980,4104.94,5472.92
986,5980,3450.94,5520.9
987,5980,4215.81,5620.75
988,5980,4300.56,5292.77
989,5980,3997.44,5329.58
990,5980,4125.62,5077.46
991,5980,3615,4819.67
992,5980,4293.44,4906.64
993,5980,4395.81,5023.64
994,5980,4752.94,5069.73
995,5980,3581.56,5209.09
996,5980,5020.19,5354.8
997,5980,3963.88,5284.83
998,5980,4012.25,4937.92
999,5980,4270.31,4880.21
